purchase_id,customer_id,product_id,category,purchased_at,quantity,rating,review,is_holdout
O0173,C0046,P0038,Cosmetics,2024-08-13,1,5,안티에이징 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 순하게 잘 맞아서 두 번째 구매입니다. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 재구매 의사 있습니다. 👍🏻,0
O0174,C0016,P0053,Cosmetics,2024-08-17,1,5,만족합니다,0
O0175,C0282,P0430,Healthwear,2024-08-17,1,5,워킹화로 매일 신고 있는데 발이 안 피곤해요. 칼발이라 신발 고르기 어려웠는데 이건 정말 편해요.,0
O0176,C0007,P0001,Cosmetics,2024-08-19,3,4,복합성 피부인데 자극 없이 잘 맞았어요. 배송 빠르고 포장도 꼼꼼해서 좋았어요.,0
O0177,C0225,P0498,Healthwear,2024-08-19,1,5,워킹화로 매일 신고 있는데 발이 안 피곤해요.,0
O0178,C0229,P0230,PC_Peripherals,2024-08-19,1,3,가격 대비 딱 그만큼입니다. 손 큰 편이라 사이즈가 살짝 작게 느껴져요. 가격 생각하면 좀 아쉽네요.,0
O0179,C0242,P0169,Cosmetics,2024-08-21,1,2,칙칙함에는 전혀 변화가 없네요.,0
O0180,C0085,P0008,Cosmetics,2024-08-22,1,1,다시는 안 살 듯,0
O0181,C0227,P0503,Healthwear,2024-08-22,2,2,배송이 생각보다 오래 걸렸네요. 사이즈가 작게 나와서 결국 반품했어요.,0
O0182,C0274,P0066,Cosmetics,2024-08-22,1,5,기미 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 미백 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요.,0
O0183,C0012,P0028,Cosmetics,2024-08-25,1,2,향이 너무 강해서 쓰기 힘들었습니다. 쓰고 나서 오히려 트러블이 올라왔습니다.,0
O0184,C0121,P0345,PC_Peripherals,2024-08-27,1,5,배송 빨라요 👍,0
O0185,C0279,P0179,Cosmetics,2024-08-27,2,5,포장 상태 깔끔하게 잘 왔습니다. 순하게 잘 맞아서 두 번째 구매입니다.,0
O0186,C0158,P0306,PC_Peripherals,2024-08-29,1,2,두 달 만에 채터링 생겼어요. 택배 박스 안에 완충재가 하나도 없더라고요.,0
O0187,C0183,P0345,PC_Peripherals,2024-08-29,2,5,무난하게 좋습니다,0
O0188,C0147,P0200,Cosmetics,2024-08-30,1,4,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 칙칙함 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 트라넥삼산 들어간 제품 찾고 있었는데 딱이네요. 가족한테도 추천했어요. 😆,0
O0189,C0184,P0345,PC_Peripherals,2024-08-31,1,5,무난하게 좋습니다,0
O0190,C0245,P0345,PC_Peripherals,2024-08-31,1,5,게이밍 마우스 중에 이 가격대에서 이 정도면 훌륭하죠. 2.4GHz 무선 체감이 확실하네요. 가벼워서 장시간 써도 부담 없습니다. 선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요. 가족한테도 추천했어요. 👍,1
O0191,C0157,P0128,Cosmetics,2024-09-02,1,5,미백 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요.,0
O0192,C0229,P0345,PC_Peripherals,2024-09-02,1,4,무난하게 좋습니다,0
O0193,C0274,P0188,Cosmetics,2024-09-04,3,5,포장 상태 깔끔하게 잘 왔습니다. 순하게 잘 맞아서 두 번째 구매입니다.,0
O0194,C0109,P0382,PC_Peripherals,2024-09-09,1,5,그립감 좋고 손목 피로가 확실히 덜합니다. 키감 때문에 바꿨는데 아주 만족합니다. 반응속도 빠르고 연결도 안정적이에요. 주문하고 다음날 바로 도착했네요.,0
O0195,C0132,P0038,Cosmetics,2024-09-11,2,5,발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 콜라겐 들어간 제품 찾고 있었는데 딱이네요. 쟁여두려고 하나 더 담았습니다.,0
O0196,C0174,P0038,Cosmetics,2024-09-14,5,5,추천합니다,0
O0197,C0264,P0114,Cosmetics,2024-09-15,1,2,,0
O0198,C0189,P0465,Healthwear,2024-09-17,1,5,잘 쓰고 있어요,0
O0199,C0163,P0526,Healthwear,2024-09-18,1,4,라방에서 싸게 사서 더 만족스러워요. 발볼넓음이라 신발 고르기 어려웠는데 이건 정말 편해요. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다.,0
O0200,C0203,P0229,PC_Peripherals,2024-09-18,1,5,게이밍 키보드 중에 이 가격대에서 이 정도면 훌륭하죠.,0
O0201,C0242,P0096,Cosmetics,2024-09-18,1,4,복합성 피부인데 자극 없이 잘 맞았어요. 쟁여두려고 하나 더 담았습니다.,0
O0202,C0225,P0517,Healthwear,2024-09-21,1,4,발볼넓음이라 신발 고르기 어려웠는데 이건 정말 편해요. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 다 쓰면 또 살 것 같아요.,0
O0203,C0178,P0412,Healthwear,2024-09-24,1,4,발땀 걱정 덜었습니다. 진작 살 걸 그랬어요. 주문하고 다음날 바로 도착했네요.,1
O0204,C0008,P0078,Cosmetics,2024-09-25,5,2,,0
O0205,C0246,P0230,PC_Peripherals,2024-09-26,1,3,가격 대비 딱 그만큼입니다. 재구매는 안 할 것 같아요.,0
O0206,C0139,P0518,Healthwear,2024-09-27,2,2,배송이 생각보다 오래 걸렸네요. 뒤꿈치가 까져서 못 신겠어요. 반품 고민 중입니다.,0
O0207,C0216,P0392,PC_Peripherals,2024-09-29,1,4,,0
O0208,C0278,P0031,Cosmetics,2024-10-04,1,5,배송 빠르고 포장도 꼼꼼해서 좋았어요. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 잡티 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 다음엔 다른 라인도 사보려고요.,1
O0209,C0107,P0280,PC_Peripherals,2024-10-07,1,5,그립감 좋고 손목 피로가 확실히 덜합니다. 지연시간 때문에 바꿨는데 아주 만족합니다.,0
O0210,C0210,P0080,Cosmetics,2024-10-08,5,3,향은 호불호 갈릴 것 같아요. 테이프가 다 떨어져서 왔는데 포장에 신경 좀 써주셨으면 해요.,0
O0211,C0034,P0406,Healthwear,2024-10-09,1,3,며칠 신으니 괜찮아졌는데 처음엔 뻣뻣했어요. 재구매는 안 할 것 같아요.,0
O0212,C0135,P0397,PC_Peripherals,2024-10-09,1,1,두 달 만에 채터링 생겼어요. 박스가 찌그러진 채로 도착해서 좀 당황했어요.,0
O0213,C0267,P0403,Healthwear,2024-10-12,2,4,발볼넓음이라 신발 고르기 어려웠는데 이건 정말 편해요. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 정사이즈로 딱 맞았어요.,1
O0214,C0258,P0225,PC_Peripherals,2024-10-14,1,1,연결이 자꾸 끊겨서 스트레스입니다. 반품 고민 중입니다.,0
O0215,C0102,P0239,PC_Peripherals,2024-10-15,1,2,포장이 부실해서 아쉬웠습니다. 두 달 만에 채터링 생겼어요. 다음엔 다른 제품 써보려고요.,0
O0216,C0109,P0532,Healthwear,2024-10-17,1,2,쿠션이 두 달 만에 꺼졌네요.,0
O0217,C0189,P0442,Healthwear,2024-10-17,2,4,쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 라방에서 싸게 사서 더 만족스러워요. 쟁여두려고 하나 더 담았습니다.,0
O0218,C0231,P0532,Healthwear,2024-10-19,1,5,발볼넓음이라 신발 고르기 어려웠는데 이건 정말 편해요. 정사이즈로 딱 맞았어요.,0
O0219,C0106,P0038,Cosmetics,2024-10-20,1,4,발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요.,0
O0220,C0162,P0038,Cosmetics,2024-10-21,1,3,민감성 피부라 걱정했는데 트러블은 안 났어요. 딱 그 정도입니다. 향은 호불호 갈릴 것 같아요.,0
O0221,C0030,P0091,Cosmetics,2024-10-25,1,4,만족합니다,0
O0222,C0041,P0078,Cosmetics,2024-10-25,1,5,진정 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요. 끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 순하게 잘 맞아서 두 번째 구매입니다. 배송 빠르고 포장도 꼼꼼해서 좋았어요. 가족한테도 추천했어요. 🥰,0
O0223,C0139,P0129,Cosmetics,2024-10-26,3,4,민감성 피부인데 자극 없이 잘 맞았어요. 쟁여두려고 하나 더 담았습니다. 👍,0
O0224,C0183,P0345,PC_Peripherals,2024-10-26,1,3,무게부담은 좀 나아졌는데 마감이 아쉽습니다. 다음엔 다른 제품 써보려고요.,0
O0225,C0174,P0070,Cosmetics,2024-10-29,1,5,,0
O0226,C0044,P0042,Cosmetics,2024-11-02,1,5,속당김 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 복합성 피부인데 자극 없이 잘 맞았어요. ❤️,0
O0227,C0067,P0091,Cosmetics,2024-11-04,5,5,끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 😆,0
O0228,C0016,P0482,Healthwear,2024-11-05,1,2,다시는 안 살 듯,0
O0229,C0190,P0305,PC_Peripherals,2024-11-05,1,4,클릭음이 조용해서 사무실에서 쓰기 딱이에요.,0
O0230,C0223,P0105,Cosmetics,2024-11-07,1,5,순하게 잘 맞아서 두 번째 구매입니다. 발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 🥰,0
O0231,C0141,P0230,PC_Peripherals,2024-11-08,1,5,그립감 좋고 손목 피로가 확실히 덜합니다. 클릭음이 조용해서 사무실에서 쓰기 딱이에요. 반응속도 빠르고 연결도 안정적이에요.,0
O0232,C0183,P0422,Healthwear,2024-11-09,1,5,워킹화로 매일 신고 있는데 발이 안 피곤해요. 선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요.,0
O0233,C0184,P0443,Healthwear,2024-11-10,1,5,칼발이라 신발 고르기 어려웠는데 이건 정말 편해요. 다 쓰면 또 살 것 같아요.,0
O0234,C0216,P0375,PC_Peripherals,2024-11-11,1,5,배터리부족 때문에 바꿨는데 아주 만족합니다.,0
O0235,C0260,P0443,Healthwear,2024-11-11,2,5,선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요. 농구화로 매일 신고 있는데 발이 안 피곤해요. 다음엔 다른 라인도 사보려고요.,0
O0236,C0223,P0521,Healthwear,2024-11-12,1,4,가볍고 통기성 좋아서 여름에 신기 좋네요. 디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 다 쓰면 또 살 것 같아요.,0
O0237,C0163,P0466,Healthwear,2024-11-16,1,5,주문하고 다음날 바로 도착했네요. 장시간보행 피로 걱정 덜었습니다. 진작 살 걸 그랬어요.,0
O0238,C0076,P0345,PC_Peripherals,2024-11-17,1,4,클릭음이 조용해서 사무실에서 쓰기 딱이에요. 반응속도 빠르고 연결도 안정적이에요.,0
O0239,C0246,P0230,PC_Peripherals,2024-11-17,1,3,가격 대비 딱 그만큼입니다. 가격 생각하면 좀 아쉽네요.,0
O0240,C0236,P0098,Cosmetics,2024-11-18,1,5,복합성 피부인데 자극 없이 잘 맞았어요. 끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. ❣️,0
O0241,C0265,P0070,Cosmetics,2024-11-21,1,5,발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 주름 때문에 계속 고민이었는데 확실히 나아진 느낌입니다.,0
O0242,C0242,P0037,Cosmetics,2024-11-22,3,3,그냥 그래요,0
O0243,C0076,P0111,Cosmetics,2024-11-23,2,4,칙칙함 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 비타민C 들어간 제품 찾고 있었는데 딱이네요. 끈적임 없이 촉촉해서 여름에도 부담 없이 발라요. 👍,0
O0244,C0102,P0263,PC_Peripherals,2024-11-24,1,5,게이밍 마우스 중에 이 가격대에서 이 정도면 훌륭하죠. 무게부담 때문에 바꿨는데 아주 만족합니다. 클릭음이 조용해서 사무실에서 쓰기 딱이에요.,0
O0245,C0184,P0052,Cosmetics,2024-11-25,2,1,포장이 부실해서 아쉬웠습니다. 향이 너무 강해서 쓰기 힘들었습니다. 민감성 피부에는 좀 자극이 있었어요. 반품 고민 중입니다.,0
O0246,C0110,P0250,PC_Peripherals,2024-11-29,2,5,반응속도 빠르고 연결도 안정적이에요.,0
O0247,C0085,P0169,Cosmetics,2024-12-01,1,5,만족합니다,0
O0248,C0282,P0038,Cosmetics,2024-12-01,3,5,라방에서 싸게 사서 더 만족스러워요. 지성 피부인데 자극 없이 잘 맞았어요.,0
O0249,C0210,P0067,Cosmetics,2024-12-03,3,5,추천합니다,0
O0250,C0203,P0038,Cosmetics,2024-12-04,2,4,순하게 잘 맞아서 두 번째 구매입니다.,1
O0251,C0158,P0526,Healthwear,2024-12-05,1,4,무게 걱정 덜었습니다. 진작 살 걸 그랬어요. 선물용으로도 괜찮을 만큼 포장이 잘 돼서 왔어요.,0
O0252,C0215,P0479,Healthwear,2024-12-05,1,5,칼발이라 신발 고르기 어려웠는데 이건 정말 편해요. 다 쓰면 또 살 것 같아요.,0
O0253,C0209,P0080,Cosmetics,2024-12-08,2,5,만족합니다,0
O0254,C0080,P0288,PC_Peripherals,2024-12-09,1,2,생각보다 무거워서 손목이 더 아파요. 가격 대비 마감이 너무 조악합니다. 두 달 만에 채터링 생겼어요. 테이프가 다 떨어져서 왔는데 포장에 신경 좀 써주셨으면 해요.,0
O0255,C0116,P0038,Cosmetics,2024-12-09,3,3,택배 박스 안에 완충재가 하나도 없더라고요. 탄력저하 개선은 아직 잘 모르겠는데 발림성은 좋습니다. 향은 호불호 갈릴 것 같아요.,0
O0256,C0137,P0472,Healthwear,2024-12-09,1,4,추천합니다,0
O0257,C0141,P0546,Healthwear,2024-12-10,1,5,가볍고 통기성 좋아서 여름에 신기 좋네요. 정사이즈로 딱 맞았어요. 쟁여두려고 하나 더 담았습니다.,0
O0258,C0255,P0229,PC_Peripherals,2024-12-12,1,2,박스가 찌그러진 채로 도착해서 좀 당황했어요. 연결이 자꾸 끊겨서 스트레스입니다.,0
O0259,C0064,P0554,Healthwear,2024-12-13,3,5,칼발이라 신발 고르기 어려웠는데 이건 정말 편해요. 주문하고 다음날 바로 도착했네요.,0
O0260,C0132,P0280,PC_Peripherals,2024-12-14,1,5,그립감 좋고 손목 피로가 확실히 덜합니다.,0
O0261,C0162,P0417,Healthwear,2024-12-14,1,5,추천합니다,0
O0262,C0265,P0169,Cosmetics,2024-12-14,1,3,택배 박스 안에 완충재가 하나도 없더라고요. 무난하게 쓰기 좋은데 드라마틱한 변화는 없어요. 칙칙함 개선은 아직 잘 모르겠는데 발림성은 좋습니다.,0
O0263,C0184,P0370,PC_Peripherals,2024-12-16,1,4,그립감 때문에 바꿨는데 아주 만족합니다. 사무용 마우스 중에 이 가격대에서 이 정도면 훌륭하죠. 재구매 의사 있습니다. 😆,0
O0264,C0189,P0592,Healthwear,2024-12-17,1,2,별로예요,0
O0265,C0135,P0188,Cosmetics,2024-12-18,1,4,발림성 좋고 흡수도 빨라서 아침에 쓰기 편해요. 각질 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 지성 피부인데 자극 없이 잘 맞았어요.,0
O0266,C0207,P0277,PC_Peripherals,2024-12-19,1,5,배송 빨라요 👍,0
O0267,C0083,P0296,PC_Peripherals,2024-12-20,2,5,,0
O0268,C0210,P0065,Cosmetics,2024-12-23,1,3,가격 생각하면 용량이 살짝 아쉽네요. 민감 개선은 아직 잘 모르겠는데 발림성은 좋습니다.,0
O0269,C0019,P0459,Healthwear,2024-12-26,1,5,디자인도 예쁘고 어디에 매치해도 잘 어울립니다.,1
O0270,C0158,P0306,PC_Peripherals,2024-12-27,1,5,그립감 좋고 손목 피로가 확실히 덜합니다. 65% 배열 체감이 확실하네요.,0
O0271,C0274,P0038,Cosmetics,2024-12-27,1,5,포장 상태 깔끔하게 잘 왔습니다. 지성 피부인데 자극 없이 잘 맞았어요. 펩타이드 들어간 제품 찾고 있었는데 딱이네요. 순하게 잘 맞아서 두 번째 구매입니다. 가족한테도 추천했어요.,0
O0272,C0046,P0323,PC_Peripherals,2024-12-28,1,4,그립감 좋고 손목 피로가 확실히 덜합니다. 반응속도 빠르고 연결도 안정적이에요. 쟁여두려고 하나 더 담았습니다.,0
O0273,C0246,P0329,PC_Peripherals,2024-12-28,1,3,그립감은 좀 나아졌는데 마감이 아쉽습니다. 손 큰 편이라 사이즈가 살짝 작게 느껴져요. 성능은 괜찮은데 소프트웨어가 좀 불편하네요. 다음엔 다른 제품 써보려고요.,0
O0274,C0265,P0296,PC_Peripherals,2024-12-30,1,5,잘 쓰고 있어요,0
O0275,C0209,P0261,PC_Peripherals,2024-12-31,1,4,게이밍 키보드 중에 이 가격대에서 이 정도면 훌륭하죠. 클릭음이 조용해서 사무실에서 쓰기 딱이에요.,0
O0276,C0016,P0105,Cosmetics,2025-01-02,3,5,히알루론산 들어간 제품 찾고 있었는데 딱이네요. 보습 제품 여러 개 써봤는데 이게 제일 무난하고 좋네요.,0
O0277,C0162,P0261,PC_Peripherals,2025-01-02,1,1,가격 대비 마감이 너무 조악합니다.,0
O0278,C0255,P0038,Cosmetics,2025-01-02,2,5,잘 쓰고 있어요,0
O0279,C0034,P0230,PC_Peripherals,2025-01-03,1,5,내구성 때문에 바꿨는데 아주 만족합니다.,0
O0280,C0109,P0038,Cosmetics,2025-01-04,2,3,,0
O0281,C0162,P0465,Healthwear,2025-01-04,2,5,가볍고 통기성 좋아서 여름에 신기 좋네요. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다.,0
O0282,C0184,P0295,PC_Peripherals,2025-01-04,1,5,액티브 노이즈캔슬링 체감이 확실하네요. 그립감 좋고 손목 피로가 확실히 덜합니다. 😆,0
O0283,C0237,P0442,Healthwear,2025-01-05,1,4,쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 가볍고 통기성 좋아서 여름에 신기 좋네요. 가족한테도 추천했어요. 👍,0
O0284,C0242,P0100,Cosmetics,2025-01-05,2,3,다크서클 개선은 아직 잘 모르겠는데 발림성은 좋습니다. 향은 호불호 갈릴 것 같아요. 재구매는 안 할 것 같아요.,0
O0285,C0100,P0354,PC_Peripherals,2025-01-07,1,4,굿굿,0
O0286,C0265,P0179,Cosmetics,2025-01-07,1,3,속당김 개선은 아직 잘 모르겠는데 발림성은 좋습니다. 다음엔 다른 제품 써보려고요.,0
O0287,C0237,P0595,Healthwear,2025-01-13,1,5,,0
O0288,C0242,P0370,PC_Peripherals,2025-01-13,3,5,클릭음이 조용해서 사무실에서 쓰기 딱이에요. 클릭소음 때문에 바꿨는데 아주 만족합니다. 가족한테도 추천했어요. 😊,0
O0289,C0071,P0044,Cosmetics,2025-01-14,5,3,박스가 찌그러진 채로 도착해서 좀 당황했어요. 건성 피부라 걱정했는데 트러블은 안 났어요. 딱 그 정도입니다. 재구매는 안 할 것 같아요.,0
O0290,C0109,P0472,Healthwear,2025-01-14,1,5,발볼넓음이라 신발 고르기 어려웠는데 이건 정말 편해요. 정사이즈로 딱 맞았어요.,0
O0291,C0129,P0280,PC_Peripherals,2025-01-15,1,5,포장 상태 깔끔하게 잘 왔습니다. 반응속도 빠르고 연결도 안정적이에요. 가벼워서 장시간 써도 부담 없습니다. ❣️,0
O0292,C0086,P0320,PC_Peripherals,2025-01-16,1,5,게이밍 마우스 중에 이 가격대에서 이 정도면 훌륭하죠. 포장 상태 깔끔하게 잘 왔습니다.,0
O0293,C0282,P0552,Healthwear,2025-01-16,1,5,뒤꿈치까짐 걱정 덜었습니다. 진작 살 걸 그랬어요. 디자인도 예쁘고 어디에 매치해도 잘 어울립니다. 쿠션감 좋아서 오래 걸어도 무릎이 편합니다. 라방에서 싸게 사서 더 만족스러워요. 다 쓰면 또 살 것 같아요. 👍🏻,0
O0294,C0002,P0095,Cosmetics,2025-01-18,1,4,트러블 때문에 계속 고민이었는데 확실히 나아진 느낌입니다.,0
O0295,C0280,P0158,Cosmetics,2025-01-19,2,5,여드름 때문에 계속 고민이었는데 확실히 나아진 느낌입니다. 다음엔 다른 라인도 사보려고요. 🙂,0
